设备ID,有功功率,无功功率
20,0.50686,0.44354
21,0.000216,0.00016
22,0.46753,0.40482
23,0.46766,0.409
24,0.00038125,0.00034375
1,0.4834,0.442733333
2,0.00035,0.0002375
4,0.5355625,0.495875
7,0.466952,0.439936
8,0.50489,0.43509
9,0.55982,0.51468
10,0.53426875,0.470075
12,0.54231,0.5070225
13,0.2223,0.143353333
14,0.461866667,0.397133333
15,0.595775,0.5364625
17,0.52955625,0.463325
18,0.594175,0.5107875
19,0.0007,0.000633333
20,0.45798,0.41582
21,0.001,0.0006
22,0.49964,0.4254
23,0.5289,0.44964
24,0.00019375,0.00018125
1,0.509466667,0.471833333
2,0.0003125,0.00025625
4,0.4466625,0.41498125
7,0.574544,0.508704
8,0.60719,0.51994
9,0.50096,0.44678
10,0.51438125,0.48308125
12,0.54924,0.5095075
13,0.295956667,0.21774
14,0.603333333,0.568466667
15,0.5268625,0.49915
17,0.59398125,0.55013125
18,0.5598125,0.5201625
19,0.0007,0.0004
20,0.53594,0.50766
21,0.0002,0.000176
22,0.58611,0.55049
23,0.55328,0.48254
24,0.0004625,0.0003625
1,0.497266667,0.427566667
2,0.00058125,0.00054375
4,0.59923125,0.54310625
7,0.448752,0.412536
8,0.50009,0.469
9,0.59984,0.5378
10,0.52990625,0.4584875
12,0.47986,0.44436
13,0.276303333,0.123016667
14,0.4742,0.436633333
15,0.455275,0.4140875
17,0.5731875,0.4964375
18,0.5155625,0.4878625
19,0.000533333,0.0005
20,0.61812,0.56986
21,0.000912,0.00076
22,0.60344,0.55634
23,0.53108,0.50184
24,0.0003625,0.00029375
1,0.5197,0.489133333
2,0.00033125,0.00026875
4,0.492075,0.43075625
7,0.505256,0.432432
8,0.52391,0.46243
9,0.47952,0.44068
10,0.54579375,0.5105
12,0.60672,0.54613
13,0.263673333,0.16275
14,0.601766667,0.5471
15,0.55873125,0.51751875
17,0.5100375,0.478075
18,0.520125,0.453175
19,0.000133333,0.0001
20,0.50938,0.46268
21,0.000688,0.000488
22,0.54525,0.50392
23,0.58282,0.49828
24,0.00034375,0.000275
1,0.585733333,0.540366667
2,0.00063125,0.00048125
4,0.46175,0.41525
7,0.605672,0.573664
8,0.53596,0.48719
9,0.44922,0.4143
10,0.58335,0.54185625
12,0.4568675,0.396405
13,0.2822,0.206213333
14,0.525966667,0.4797
15,0.52380625,0.469125
17,0.48515,0.4325125
18,0.4811,0.4293625
19,0.0002,0.000166667
20,0.59902,0.51104
21,0.000712,0.000576
22,0.56503,0.51824
23,0.52644,0.48256
24,0.00065625,0.0004375
1,0.5816,0.5081
2,0.0007,0.00054375
4,0.575975,0.509975
7,0.55332,0.490296
8,0.60433,0.5315
9,0.5209,0.48194
10,0.55080625,0.4843
12,0.51645,0.47355
13,0.244846667,0.089056667
14,0.4712,0.4348
15,0.49135625,0.4561
17,0.54464375,0.48335
18,0.5373875,0.4692375
19,0.000966667,0.000666667
20,0.57242,0.49198
21,0.000312,0.000296
22,0.5912,0.50632
23,0.47898,0.4166
24,0.0002625,0.00020625
1,0.505833333,0.465366667
2,0.00019375,0.00015625
4,0.5521375,0.48455
7,0.495144,0.44364
8,0.4471,0.39998
9,0.45626,0.4018
10,0.4636,0.3955625
12,0.470645,0.4345475
13,0.279906667,0.17706
14,0.472433333,0.4121
15,0.5908875,0.55025625
17,0.455425,0.4114875
18,0.4630625,0.4307625
19,0.000766667,0.0007
20,0.46044,0.39272
21,0.000752,0.000632
22,0.4525,0.40341
23,0.59456,0.5278
24,0.0005875,0.0003625
1,0.488866667,0.428033333
2,0.00030625,0.00028125
4,0.46828125,0.4373625
7,0.5904,0.542328
8,0.5748,0.52199
9,0.52752,0.47328
10,0.59365,0.51139375
12,0.6014925,0.5342025
13,0.250866667,0.110826667
14,0.553566667,0.513566667
15,0.52201875,0.459
17,0.5849875,0.5088875
18,0.462575,0.3963625
19,0.000833333,0.0005
20,0.61144,0.57228
21,0.000704,0.000592
22,0.46824,0.43792
23,0.51754,0.465
24,0.00046875,0.0003875
1,0.546366667,0.471866667
2,0.00080625,0.00054375
4,0.52708125,0.4911625
7,0.535264,0.4642
8,0.49714,0.45272
9,0.58126,0.54214
10,0.45514375,0.41543125
12,0.4739375,0.4118625
13,0.289253333,0.16497
14,0.541933333,0.4698
15,0.57424375,0.54503125
17,0.46913125,0.42
18,0.6014625,0.558
19,0.000633333,0.000366667
20,0.55834,0.48952
21,0.000168,0.000136
22,0.45662,0.42528
23,0.46058,0.43404
24,0.00095625,0.0008
1,0.485833333,0.431333333
2,0.00048125,0.00039375
4,0.56885625,0.50113125
7,0.447056,0.416032
8,0.56623,0.50168
9,0.52374,0.4643
10,0.5724375,0.5290625
12,0.57588,0.5038525
13,0.263243333,0.1511
14,0.601233333,0.553833333
15,0.58475,0.5424375
17,0.5974375,0.5497875
18,0.4965625,0.4533
19,0.000766667,0.000566667
20,0.51184,0.43682
21,0.000856,0.000672
22,0.44938,0.4181
23,0.61122,0.55764
24,0.0005375,0.000325
1,0.5177,0.463133333
2,0.00031875,0.00019375
4,0.6042125,0.51800625
7,0.52288,0.470088
8,0.56969,0.53658
9,0.51638,0.48264
10,0.45085,0.40065
12,0.5286575,0.45974
13,0.223656667,0.089316667
14,0.479266667,0.4244
15,0.5355875,0.45754375
17,0.57474375,0.50599375
18,0.579075,0.510075
19,0.000266667,0.0002
20,0.59786,0.5326
21,0.000192,0.000112
22,0.57802,0.5009
23,0.56836,0.52832
24,0.0002125,0.0001375
1,0.457066667,0.396
2,0.0002625,0.00021875
4,0.4807,0.42836875
7,0.45556,0.427176
8,0.48062,0.41103
9,0.4858,0.42852
10,0.59734375,0.5265625
12,0.460645,0.3979375
13,0.2035,0.098386667
14,0.573733333,0.5415
15,0.49556875,0.45800625
17,0.58964375,0.5307625
18,0.4664625,0.4168625
19,0.0005,0.000466667
20,0.52048,0.46076
21,0.000048,0.000032
22,0.53061,0.49302
23,0.447,0.40526
24,0.0000375,0.00003125
1,0.5719,0.512833333
2,0.0005,0.00040625
4,0.5163125,0.4404125
7,0.595992,0.564312
8,0.52401,0.44611
9,0.56154,0.47992
10,0.4602875,0.39650625
12,0.5077775,0.445445
13,0.2972,0.164783333
14,0.480733333,0.4538
15,0.4652125,0.3998625
17,0.507725,0.4421875
18,0.5658625,0.4984875
19,0.000766667,0.000633333
20,0.49442,0.44928
21,0.000752,0.000424
22,0.46617,0.43702
23,0.50092,0.47136
24,0.00078125,0.00053125
1,0.4998,0.463766667
2,0.00033125,0.0002125
4,0.5668125,0.502625
7,0.603392,0.563488
8,0.59568,0.50975
9,0.50328,0.46016
10,0.5903125,0.5190125
12,0.5542475,0.5094075
13,0.211526667,0.074316667
14,0.534533333,0.474533333
15,0.58724375,0.501325
17,0.5004125,0.4437875
18,0.5315125,0.4954375
19,0.0002,0.0002
20,0.50264,0.46456
21,0.000808,0.000744
22,0.51476,0.44273
23,0.52932,0.45604
24,0.0009875,0.00060625
1,0.466933333,0.4081
2,0.00080625,0.0007375
4,0.5393625,0.501125
7,0.591904,0.514328
8,0.50604,0.46433
9,0.59768,0.5146
10,0.52439375,0.4526625
12,0.5134425,0.446595
13,0.26146,0.16945
14,0.5043,0.4386
15,0.57646875,0.5222
17,0.52511875,0.48516875
18,0.4817625,0.4163
19,0.000333333,0.0002
20,0.57742,0.53228
21,0.000056,0.000048
22,0.45608,0.39472
23,0.58788,0.5423
24,0.00003125,0.00001875
1,0.565533333,0.516133333
2,0.00080625,0.00074375
4,0.48458125,0.45555625
7,0.513952,0.468352
8,0.60168,0.54444
9,0.52526,0.4607
10,0.49779375,0.44404375
12,0.5143725,0.4849775
13,0.281226667,0.195416667
14,0.456366667,0.415
15,0.4492375,0.40019375
17,0.5740625,0.48844375
18,0.6014375,0.5434
19,0.000266667,0.000166667
20,0.45804,0.41424
21,0.0008,0.000712
22,0.52756,0.45077
23,0.47998,0.43204
24,0.0007125,0.00046875
1,0.500033333,0.4524
2,0.00083125,0.00061875
4,0.461125,0.43506875
7,0.548,0.477976
8,0.48881,0.44629
9,0.58154,0.51224
10,0.58056875,0.5219
12,0.52235,0.455605
13,0.233423333,0.112166667
14,0.617233333,0.537933333
15,0.5325625,0.454825
17,0.45585,0.38858125
18,0.4614625,0.4020875
19,0.0005,0.0003
20,0.59604,0.54448
21,0.000104,0.000096
22,0.52327,0.47208
23,0.52392,0.47254
24,0.00053125,0.0003125
1,0.570766667,0.507266667
2,0.0004125,0.00035625
4,0.4945375,0.46483125
7,0.484264,0.448912
8,0.49858,0.45365
9,0.54978,0.48348
10,0.5123125,0.44936875
12,0.5972325,0.53697
13,0.227243333,0.15323
14,0.472733333,0.407666667
15,0.57071875,0.50223125
17,0.58074375,0.5403875
18,0.510725,0.4458625
19,0.0001,6.66667E-05
20,0.4866,0.43096
21,0.000808,0.00076
22,0.57442,0.53558
23,0.46932,0.44036
24,6.875E-05,0.00004375
1,0.583766667,0.530166667
2,0.00091875,0.00083125
4,0.470425,0.42928125
7,0.592024,0.531688
8,0.47982,0.41461
9,0.46726,0.3989
10,0.5702,0.49565
12,0.5167625,0.479375
13,0.200763333,0.104413333
14,0.5653,0.520033333
15,0.43998125,0.3777375
17,0.5809,0.53545625
18,0.5471625,0.4788
19,3.33333E-05,3.33333E-05
20,0.48868,0.42558
21,0.00044,0.000408
22,0.47005,0.40193
23,0.53152,0.50094
24,0.00079375,0.00046875
1,0.605733333,0.573166667
2,0.00075625,0.0004875
4,0.60088125,0.53460625
7,0.4522,0.411232
8,0.58504,0.50675
9,0.49124,0.42374
10,0.5268125,0.4903875
12,0.5593375,0.49253
13,0.281663333,0.207253333
14,0.6124,0.544866667
15,0.605775,0.5226125
17,0.59394375,0.55610625
18,0.4558875,0.408675
19,0.000633333,0.000433333
20,0.57738,0.53586
21,0.000136,0.000096
22,0.5561,0.51402
23,0.61196,0.58066
24,0.00024375,0.0002
1,0.519833333,0.46
2,0.00081875,0.00070625
4,0.53021875,0.45996875
7,0.452736,0.386448
8,0.45476,0.38947
9,0.55688,0.51658
10,0.50626875,0.4320125
12,0.470765,0.42909
13,0.215883333,0.1319
14,0.464633333,0.414533333
15,0.54200625,0.46633125
17,0.52048125,0.4562625
18,0.496275,0.4230625
19,0.0006,0.000433333
20,0.4526,0.42288
21,0.000584,0.000552
22,0.44797,0.40944
23,0.50472,0.43052
24,0.0007125,0.0005125
1,0.593066667,0.5073
2,0.0007125,0.0004
4,0.48803125,0.4494375
7,0.495496,0.456616
8,0.62827,0.57641
9,0.59576,0.56258
10,0.59671875,0.54808125
12,0.483925,0.447215
13,0.000443333,0.000176667
14,0.579533333,0.544433333
15,0.47358125,0.42675625
17,0.57261875,0.54016875
18,0.581175,0.5039
19,0.000533333,0.000366667
20,0.58354,0.52964
21,0.00004,0.000032
22,0.51676,0.4467
23,0.55524,0.49082
24,0.0004875,0.00044375
1,0.6398,0.5869
2,0.00059375,0.0005375
4,0.5816375,0.49543125
7,0.57564,0.528368
8,0.5189,0.45435
9,0.6439,0.56206
10,0.6484375,0.60621875
12,0.6334725,0.5736875
13,0.00015,8.33333E-05
14,0.5688,0.4871
15,0.61614375,0.52995625
17,0.61888125,0.5381875
18,0.5854875,0.5328
19,0.0006,0.000466667
20,0.50324,0.47746
21,0.00096,0.000616
22,0.62816,0.58215
23,0.60106,0.55022
24,0.000275,0.0002375
1,0.620466667,0.550766667
2,0.00013125,0.00009375
4,0.50246875,0.46704375
7,0.587712,0.543352
8,0.60788,0.53502
9,0.64236,0.56288
10,0.5826375,0.50895625
12,0.57069,0.5163225
13,0.000366667,0.00018
14,0.545766667,0.4878
15,0.52425625,0.45710625
17,0.58270625,0.4983
18,0.511425,0.473325
19,0.000566667,0.000333333
20,0.64122,0.5451
21,0.00004,0.000024
22,0.57149,0.52417
23,0.61076,0.5665
24,0.00050625,0.0004125
1,0.5823,0.548433333
2,0.00001875,0.00001875
4,0.619725,0.5453625
7,0.477968,0.420312
8,0.50993,0.45737
9,0.52522,0.47864
10,0.600925,0.52860625
12,0.5837375,0.511225
13,0.000236667,9.66667E-05
14,0.515266667,0.463266667
15,0.49358125,0.42308125
17,0.60346875,0.53546875
18,0.58125,0.517125
19,0.0001,0.0001
20,0.49288,0.4466
21,0.000136,0.000096
22,0.53747,0.48294
23,0.60356,0.55
24,0.00035,0.00025625
1,0.643433333,0.5939
2,0.00034375,0.00030625
4,0.51383125,0.446475
7,0.569896,0.517584
8,0.50855,0.43676
9,0.63486,0.58804
10,0.6187,0.548525
12,0.63473,0.5475875
13,0.229096667,0.10743
14,0.507866667,0.470233333
15,0.64209375,0.5965625
17,0.5699375,0.53968125
18,0.64795,0.5677125
19,0.000233333,0.000133333
20,0.60082,0.53224
21,0.000272,0.000176
22,0.49087,0.45355
23,0.56072,0.4894
24,0.0004,0.000325
1,0.521766667,0.484833333
2,0.00018125,0.0001125
4,0.6198875,0.56065
7,0.608472,0.537232
8,0.65437,0.56579
9,0.56338,0.49878
10,0.6070625,0.5446625
12,0.613135,0.5634925
13,0.23445,0.116966667
14,0.623433333,0.5741
15,0.47165,0.408925
17,0.57338125,0.51268125
18,0.4885,0.44545
19,0.000566667,0.0005
20,0.54506,0.48708
21,0.00084,0.00052
22,0.53715,0.49043
23,0.63922,0.5469
24,0.0006,0.00045
1,0.5966,0.532833333
2,0.0003,0.00023125
4,0.55370625,0.474925
7,0.626984,0.552744
8,0.47501,0.42988
9,0.54492,0.50208
10,0.52375,0.487025
12,0.5775375,0.5457325
13,0.24863,0.159336667
14,0.6679,0.6168
15,0.5175,0.444875
17,0.54415625,0.50143125
18,0.6266,0.54925
19,0.000433333,0.000366667
20,0.5405,0.46042
21,0.0002,0.000152
22,0.61372,0.54003
23,0.63158,0.5977
24,0.00038125,0.00026875
1,0.562133333,0.5247
2,0.00004375,0.0000375
4,0.576625,0.49565625
7,0.645832,0.576736
8,0.65077,0.60146
9,0.5691,0.52102
10,0.53184375,0.50304375
12,0.5883375,0.51457
13,0.270276667,0.201503333
14,0.559,0.477566667
15,0.49196875,0.41945
17,0.5600625,0.526375
18,0.55735,0.52115
19,0.000333333,0.0002
20,0.51754,0.45934
21,0.000048,0.000032
22,0.61979,0.55757
23,0.57166,0.4985
24,0.00083125,0.0005875
1,0.591233333,0.551733333
2,0.000175,0.0001625
4,0.6241,0.55238125
7,0.625096,0.588184
8,0.52986,0.47449
9,0.57172,0.52236
10,0.48285,0.428825
12,0.6493225,0.56134
13,0.280393333,0.183066667
14,0.6345,0.599166667
15,0.50364375,0.4436625
17,0.480775,0.4500625
18,0.647175,0.578225
19,0.000633333,0.000533333
20,0.61256,0.5468
21,0.000328,0.000248
22,0.55995,0.49203
23,0.55474,0.51242
24,0.00061875,0.00048125
1,0.577933333,0.518133333
2,0.0002375,0.00021875
4,0.5352125,0.47135625
7,0.485048,0.437728
8,0.54539,0.48963
9,0.57714,0.53138
10,0.477375,0.4120875
12,0.5308975,0.4858675
13,0.26582,0.135446667
14,0.646833333,0.568733333
15,0.58810625,0.54749375
17,0.57406875,0.517575
18,0.6390875,0.598975
19,0.001,0.000633333
20,0.52586,0.45026
21,0.000016,0.000016
22,0.59148,0.52965
23,0.65232,0.56552
24,0.0002875,0.00019375
1,0.642466667,0.605433333
2,0.00081875,0.0007375
4,0.614675,0.5669125
7,0.61972,0.531688
8,0.61486,0.57384
9,0.5613,0.47934
10,0.490475,0.43706875
12,0.6047025,0.5498825
13,0.22028,0.130433333
14,0.4991,0.445333333
15,0.52468125,0.44764375
17,0.47781875,0.4222125
18,0.549775,0.518125
19,6.66667E-05,6.66667E-05
20,0.66038,0.61958
21,0.000752,0.000536
22,0.61299,0.54263
23,0.61764,0.56042
24,0.000975,0.000625
1,0.602133333,0.554266667
2,0.0002625,0.00015625
4,0.48844375,0.44771875
7,0.51864,0.488408
8,0.60482,0.55433
9,0.54818,0.4929
10,0.5689125,0.52986875
12,0.624655,0.5380625
13,0.23238,0.138623333
14,0.591766667,0.555466667
15,0.5197125,0.4894875
17,0.49245,0.42146875
18,0.5283375,0.501625
19,0.000433333,0.000333333
20,0.58136,0.50144
21,0.000144,0.000128
22,0.57938,0.5076
23,0.5771,0.5109
24,0.00075625,0.00060625
1,0.578266667,0.506466667
2,0.00045625,0.000375
4,0.5403875,0.4721
7,0.482184,0.412424
8,0.57979,0.51996
9,0.52976,0.46954
10,0.57690625,0.5014875
12,0.48121,0.4112375
13,0.000483333,0.000293333
14,0.5398,0.5017
15,0.58835,0.5336625
17,0.59483125,0.55648125
18,0.4526625,0.3864375
19,0.000666667,0.000433333
20,0.45716,0.39298
21,0.000672,0.000528
22,0.46839,0.4327
23,0.54764,0.47278
24,0.000475,0.00039375
1,0.543533333,0.511866667
2,0.0008625,0.0006125
4,0.5719625,0.5051
7,0.502056,0.4364
8,0.55583,0.47267
9,0.53226,0.47606
10,0.4565375,0.41494375
12,0.617,0.54736
13,0.0009,0.00034
14,0.475633333,0.4191
15,0.4841,0.43055
17,0.49014375,0.44184375
18,0.5619625,0.5035
19,0.0003,0.0003
20,0.59058,0.51956
21,0,0
22,0.54166,0.46231
23,0.55902,0.47946
24,0.0004875,0.000375
1,0.493366667,0.452666667
2,0.00039375,0.000275
4,0.58886875,0.54445
7,0.487048,0.420312
8,0.54683,0.48697
9,0.48954,0.43972
10,0.55143125,0.48375625
12,0.568875,0.488615
13,0.000223333,0.000116667
14,0.5594,0.4825
15,0.60644375,0.55095
17,0.5773875,0.50861875
18,0.4763375,0.444025
19,0.000833333,0.0005
20,0.51304,0.47706
21,0.000264,0.00016
22,0.51329,0.45794
23,0.5276,0.49386
24,0.00073125,0.0006875
1,0.468566667,0.407866667
2,0.0003625,0.00034375
4,0.53650625,0.497275
7,0.519056,0.491856
8,0.47731,0.42889
9,0.5502,0.49284
10,0.5946375,0.528575
12,0.517165,0.46975
13,0.000793333,0.000316667
14,0.604133333,0.5334
15,0.60701875,0.5420625
17,0.55655,0.4890125
18,0.4538375,0.418425
19,0.000466667,0.000366667
20,0.45376,0.39048
21,0.000896,0.000496
22,0.56078,0.48524
23,0.59568,0.51844
24,0.0002375,0.0002
1,0.61,0.553633333
2,0.00078125,0.00073125
4,0.4604625,0.40096875
7,0.506968,0.441936
8,0.51238,0.44739
9,0.45806,0.40714
10,0.50311875,0.43118125
12,0.4527125,0.4300475
13,0.000166667,0.00011
14,0.617366667,0.536633333
15,0.60485,0.5510875
17,0.475975,0.43735625
18,0.5228875,0.4724625
19,0.000366667,0.000366667
20,0.58384,0.55002
21,0.000472,0.000352
22,0.59343,0.55675
23,0.62018,0.55122
24,0.00075625,0.00043125
1,0.506333333,0.446033333
2,0.000075,0.00004375
4,0.4845,0.43435
7,0.571296,0.534488
8,0.54601,0.50821
9,0.5742,0.54296
10,0.45763125,0.39620625
12,0.5968325,0.52065
13,0.00089,0.000483333
14,0.472133333,0.436966667
15,0.47238125,0.4295625
17,0.45491875,0.389325
18,0.458175,0.4182875
19,0.000133333,0.0001
20,0.59906,0.5532
21,0.000856,0.000544
22,0.47465,0.42922
23,0.5926,0.5437
24,0.0009875,0.0007875
1,0.502133333,0.463566667
2,0.00053125,0.0003
4,0.48899375,0.45769375
7,0.484208,0.449104
8,0.51559,0.44629
9,0.60292,0.56718
10,0.454125,0.42465
12,0.5438325,0.5050325
13,0.000536667,0.000213333
14,0.4813,0.4104
15,0.52406875,0.45551875
17,0.5239375,0.46531875
18,0.47125,0.407625
19,0.000366667,0.0003
20,0.48666,0.4194
21,0.000576,0.000392
22,0.58184,0.50064
23,0.47816,0.44868
24,0.0008125,0.0004875
1,0.591466667,0.510766667
2,0.000175,0.00014375
4,0.6024125,0.56655
7,0.465496,0.39628
8,0.54805,0.48992
9,0.586,0.50032
10,0.58281875,0.53546875
12,0.566215,0.50467
13,0.00059,0.00041
14,0.615433333,0.5732
15,0.5263625,0.47965
17,0.483,0.4244375
18,0.58805,0.5508
19,0.000366667,0.000266667
20,0.62062,0.58724
21,0.00088,0.0006
22,0.49754,0.42879
23,0.4833,0.44378
24,0.0001625,0.000125
1,0.5613,0.5254
2,0.0000375,0.00003125
4,0.616225,0.56185
7,0.61556,0.574664
8,0.50921,0.44089
9,0.55834,0.50674
10,0.47928125,0.41983125
12,0.5945675,0.563715
13,2.66667E-05,1.66667E-05
14,0.5708,0.536566667
15,0.5858875,0.533325
17,0.55091875,0.51861875
18,0.5035,0.4439875
19,0.001,0.0006
20,0.50532,0.46232
21,0.000744,0.000696
22,0.51793,0.47602
23,0.61718,0.54406
24,0.0002375,0.0001625
1,0.537533333,0.4709
2,0.00066875,0.000575
4,0.55631875,0.48870625
7,0.556104,0.493032
8,0.51477,0.47517
9,0.5966,0.56204
10,0.53435,0.50545
12,0.610055,0.540555
13,0.0005,0.000283333
14,0.525833333,0.4649
15,0.55476875,0.51865
17,0.60848125,0.5499375
18,0.5403375,0.4658375
19,0.000866667,0.000733333
20,0.59258,0.52188
21,0.000824,0.000472
22,0.4931,0.43574
23,0.61216,0.55548
24,0.00038125,0.0002125
1,0.517833333,0.464566667
2,0.000325,0.00021875
4,0.549275,0.48213125
7,0.455152,0.388272
8,0.53431,0.49289
9,0.51832,0.44204
10,0.60875625,0.56990625
12,0.54595,0.51662
13,0.00044,0.000263333
14,0.549333333,0.474
15,0.55665,0.49615
17,0.4609625,0.4140875
18,0.4778,0.4294875
19,0.000633333,0.000433333
20,0.46118,0.4331
21,0.000816,0.000448
22,0.57949,0.50302
23,0.45404,0.42362
24,0.0004125,0.00034375
1,0.608933333,0.519733333
2,0.00025,0.00016875
4,0.50508125,0.4627875
7,0.4618,0.405184
8,0.52663,0.48532
9,0.55206,0.4791
10,0.60715625,0.5503
12,0.5667625,0.529525
13,0.000846667,0.000546667
14,0.615733333,0.5457
15,0.4843875,0.45145
17,0.54903125,0.47218125
18,0.4865375,0.4555375
19,6.66667E-05,6.66667E-05
20,0.47034,0.43658
21,0.000256,0.000184
22,0.58621,0.50585
23,0.6206,0.57846
24,0.0009875,0.000825
1,0.436666667,0.401633333
2,0.00066875,0.00049375
4,0.44398125,0.39310625
7,0.499136,0.4642
8,0.46284,0.43678
9,0.54612,0.49238
10,0.51075,0.454825
12,0.4154425,0.389805
13,0.000233333,0.000153333
14,0.444733333,0.3939
15,0.54383125,0.48234375
17,0.52315625,0.489125
18,0.410025,0.35215
19,6.66667E-05,6.66667E-05
20,0.43156,0.40996
21,0.000992,0.000672
22,0.53722,0.50785
23,0.45872,0.4224
24,0.00033125,0.00029375
1,0.5059,0.437966667
2,0.00020625,0.00013125
4,0.48576875,0.43726875
7,0.436936,0.37608
8,0.53549,0.48176
9,0.5269,0.47456
10,0.550825,0.47054375
12,0.486545,0.457065
13,3.33333E-06,3.33333E-06
14,0.460333333,0.428133333
15,0.4643375,0.41228125
17,0.46155625,0.4207875
18,0.4869375,0.449375
19,0.0002,0.000166667
20,0.45302,0.4262
21,0.000184,0.000152
22,0.54804,0.50304
23,0.50982,0.4656
24,0.0000375,0.000025
1,0.442233333,0.381466667
2,0.00091875,0.0006625
4,0.44485,0.40625
7,0.503016,0.437984
8,0.47176,0.44539
9,0.4449,0.3968
10,0.42564375,0.3940125
12,0.416155,0.3737425
13,0.000446667,0.000203333
14,0.452433333,0.393666667
15,0.416,0.367775
17,0.4050625,0.361675
18,0.4172875,0.393975
19,0.000833333,0.000466667
20,0.44238,0.39772
21,0.000296,0.00028
22,0.40775,0.3598
23,0.49902,0.45392
24,0.00038125,0.000325
1,0.435633333,0.4056
2,0.00076875,0.0004625
4,0.53259375,0.4961625
7,0.431104,0.376184
8,0.55383,0.49078
9,0.41762,0.35534
10,0.45985625,0.4012
12,0.4264975,0.368335
13,0.000766667,0.000493333
14,0.4743,0.419433333
15,0.527325,0.47040625
17,0.554925,0.5083625
18,0.437275,0.4083125
19,0.000733333,0.0005
20,0.5116,0.4793
